SMILES,NSC#,"Activity (1 = active, 0 = inactive)",,,,
C1=CC=C2C(=C1)C(=CC3=CN=CC=C3)C4=CC=CC=C4C2=O,NSC308814,0,,,,
CC1=NC(=CC=C1)NC(=S)NC2=CC=CC(=N2)C,NSC20618,1,,,,
CN1CCN(CC1)C(=O)NC2=CC(=CC=C2)SC,NSC216618,0,,,,
COC1=C(C=[N+](C=C1)[O-])C(=O)OC,NSC351110,0,,,,
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,NSC34875,0,,,,
CC1CCC2C(C3(C1(C=CC3=O)O)C)OC(=O)C2=C,NSC85239,0,,,,
CCOC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=CO2,NSC205909,0,,,,
CC1=CC=C(C=C1)S(=O)(=O)CCOC(=O)CNC(=O)OCC2=CC=CC=C2,NSC126837,0,,,,
C1=CC=C2C(=C1)C(=S)C=NN2,NSC17796,0,,,,
CC1(C2CCC(C2)(C1OC(=O)C3=CC=CC=C3C(=O)O)C)C,NSC26349,0,,,,
C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4)O)O)O)O,NSC8661,0,,,,
COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC(=O)C(F)(F)F)OC)OC,NSC320301,0,,,,
C1=CC=C(C(=C1)C(=O)O)NC(=O)CSC(=O)N,NSC13345,0,,,,
C1CC2=NC3=C(N2C1)N=C(C(=N3)Cl)Cl,NSC166547,0,,,,
CC(=O)NC1=CC=C(C=C1)[As](=O)(O)O,NSC62901,0,,,,
CC(C)CC(C(=O)O)N,NSC46709,0,,,,
CCOC(=O)C1=C(SN=N1)C2=CC=C(C=C2)C3=C(N=NS3)C(=O)OCC,NSC120289,0,,,,
CC1C(C(C(C(O1)OC2CC(CC3=CC4=C(C(=C23)O)C(=O)C5=C(C=C6C(=C5C4=O)OC7C(C(C(C6(O7)C)O)N(C)C)O)O)(C)O)OC)(C)OC)OC,NSC265450,0,,,,
C1=CC=C(C=C1)C2=CC(=C(C=C2)O)N,NSC7950,0,,,,
CC1(CCC2=C(O1)C(=O)C3=CC=CC=C3C2=O)C,NSC26327,0,,,,
CN1C=CC(=C[N+](=O)[O-])N(C1=O)C,NSC342460,0,,,,
CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,NSC637086,0,,,,
COCC(CN1C=CN=C1[N+](=O)[O-])O,NSC261037,0,,,,
C1=CNC(=O)C(=C1)OC(=O)NC2=CC=C(C=C2)F,NSC282187,1,,,,
C1=CC=C2C(=C1)C(=O)N(C2=O)C(CC3=CNC4=CC=CC=C43)C(=O)O,NSC401077,0,,,,
COC1=C(C=C(C=C1)CCNC2(CCCCC2)C#N)OC,NSC319029,0,,,,
C1C(C(C(CC1(C(=O)O)O)O)O)O,NSC59258,0,,,,
C1=CC2=C(C=C(C(=C2N=C1)O)[N+](=O)[O-])F,NSC92207,0,,,,
CN1C2=NC=NC(=C2C=N1)NCC3=CC=CC=C3,NSC1451,0,,,,
C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3,NSC50393,0,,,,
C1=CC(=CC=C1NC2=C3C=CC(=CC3=NC=C2)Cl)O,NSC12488,0,,,,
C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,NSC303612,0,,,,
C1C(=O)N(C(S1)C2=CC=CS2)C3=NN=CS3,NSC366086,0,,,,
CC1(CCSC(=N1)C=CC2=CC=CC=C2)C,NSC150954,0,,,,
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)C=C(SC)S(=O)C,NSC378717,0,,,,
CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)OCC3=CC=CC=C3,NSC335979,0,,,,
CC1=CN=C2C=C(C=CC2=C1SCC(=O)O)Cl,NSC13579,0,,,,
CC1=CC2=C(C=C1C)N(C3=CC(=O)NC(=O)C3=C2)CC(C(C(CO)O)O)O,NSC275266,0,,,,
C1C2CC3C1C3C2=NN=C4C5CC6C4C6C5,NSC122987,1,,,,
CSC1=NC2=C(S1)C=CC(=C2)S(=O)(=O)N3CCCCC3,NSC126347,0,,,,
CC(=O)NCCCOC1=C(C=C(C=C1)[N+](=O)[O-])Cl,NSC211336,0,,,,
C1=C(N=C(N=C1N)CS)N,NSC40840,0,,,,
CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)O)COC,NSC56464,0,,,,
C1=CC=C2C(=C1)C3=CC=CC=C3N2C4=CC=CC=C4C(=O)O,NSC10211,0,,,,
COC1=CC=C(C=C1)C2=CC3=CC=CC=C3N2,NSC27032,0,,,,
CCN(CC)CC1=CC2=C(C=C1OC)C3=CN=C4C=C(C=CC4=C3N2)Cl,NSC317605,0,,,,
CC1=CC=CN2C1=NNC2=S,NSC70717,0,,,,
C1CCC(C1)N2C=NC3=C2N=C(NC3=O)N,NSC57794,0,,,,
COC(=O)C1=C(NC(=C1C(=O)OC)C2=NC=CC3=CC=CC=C32)C4=CC=CC=C4,NSC131467,0,,,,
C1=CC=C(C=C1)CC2=NN=C(N2N)CC3=CC=CC=C3,NSC63161,0,,,,
CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C,NSC148832,0,,,,
C1=C(C=NC=C1Br)C(=O)O,NSC9461,0,,,,
CC(C)(C)C1=CC=C(C=C1)OCC2=NC3=C(N2)C(=O)N(C(=O)N3C)C,NSC36525,0,,,,
CCN1CC2C3CCC(C2C1)(O3)C,NSC45117,0,,,,
C1CN1CCOC2=NC3=CC=CC=C3C=C2,NSC109084,0,,,,
CCSC1=NC(=C(C(=O)N1)C)C,NSC111107,0,,,,
C1=CC=C(C=C1)NC(=S)C2=CC=CC=N2,NSC45291,0,,,,
CN1C2=C(N=C1N3CCCCC3)N(C(=O)N(C2=O)C)C,NSC21710,0,,,,
CC1=C(N2C=C(C=CC2=N1)Cl)[N+](=O)[O-],NSC294154,0,,,,
C1(C(C(OC(C1O)O)C(=O)O)O)O,NSC9248,0,,,,
CC1=C(C(=O)CC2(C1CC3C45C2C(C(C(C4C(C(=O)O3)OC(=O)C=C(C)C(C)C)(OC5)C(=O)OC)O)O)C)O,NSC165563,0,,,,
C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-])O,NSC37168,1,,,,
C1=CC=C2C(=C1)NC(=N2)CCCCCC3=NC4=CC=CC=C4N3,NSC403447,0,,,,
CN1C=C(C2=NC=CN=C21)C=O,NSC194242,0,,,,
C1=CC=C(C=C1)NN(CC2=CC=NC=C2)C3=CC=CC=C3,NSC137577,0,,,,
C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)O,NSC1847,0,,,,
C1=NC(=C2C(=N1)[N+](=CC=CCO)C=N2)[NH-],NSC622175,0,,,,
CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)O1)C)C)C(C)C)C)CC(C)C,NSC236580,0,,,,
CCCCCCCCCCCCCCCCCCO,NSC5379,0,,,,
C1=CC(=O)N(C1=O)C2=CC(=CC(=C2)C(=O)O)N3C(=O)C=CC3=O,NSC44750,0,,,,
CC1=NC2=CC=CC=C2C(=C1)OCCN3CC3,NSC109086,0,,,,
CC1=NC2=C(S1)C=CC(=C2)S(=O)(=O)NC(=O)C,NSC122385,0,,,,
COC1C(C(C(C(C1O)O)O)O)O,NSC26254,0,,,,
CN1C2=NC=NC(=C2CC3=CC=CC=C3C1=O)NCC4=CC=CC=C4,NSC295300,0,,,,
C1=CC2=C(C=C(C=C2)[As](=O)(O)O)C(=C1)N,NSC12646,0,,,,
COC1=CC23CCCN2CCC4=CC5=C(C=C4C3C1O)OCO5,NSC128487,0,,,,
C1=CC=C2C(=C1)C3=CC(=C(C=C3N2)O)C(=O)NC4=CC=C(C=C4)Cl,NSC50651,1,,,,
C1CC2=CC=C(C3=CC=CC1=C23)C(=NO)C4=CC=CC=C4,NSC137399,0,,,,
CCCCCC1=C2C(=CC(=C1)O)OC(=O)C3=C(C=C(C=C3O2)O)C(=O)CCCC,NSC31867,1,,,,
C1=CC(=C(C=C1Cl)Cl)CSC2=CC=NC(=O)N2,NSC44556,0,,,,
CC1=C(N2CCCC(=O)NC2=C1C#N)C,NSC164678,0,,,,
C1=CC(=CC=C1N)OC(=O)NC2=CC=C(C=C2)O,NSC79253,0,,,,
NC1=NC2=C(C(N)=N1)C3=C(C=C2)N(C=C3)CC4=CC=C(N)C=C4,NSC309401,0,,,,
CN(C)C1=C(C(=S)C1=O)SC,NSC365560,0,,,,
C1=C(C(=O)NC=C1Cl)Cl,NSC16021,0,,,,
CC(=O)C1=CC(=C(C=C1)OC)CON=C2CSCC3=CC=CC=C32,NSC319449,0,,,,
CC1=C(C=CC2=C1NC3=CC=CC=C23)CCN,NSC81703,0,,,,
CC1(C(=S)NC(N1N=O)(C)C)C,NSC92753,0,,,,
CC(C)COC(=O)NC1C2=CC=CC=C2OC3=CC=CC=C13,NSC31069,0,,,,
CCCC(=CC1=NC=C(C=C1)CC)C,NSC63314,1,,,,
CC1=CC=C(C=C1)N=NC2=C(N(N=C2N)C3=CC=CC=C3)N,NSC21683,0,,,,
C1=CC=C(C=C1)C2=NC(=NN2)NC(=O)N,NSC8179,0,,,,
COC1=CC(=C(C=C1)OC)NC(=O)C2=C(C=C3C4=CC=CC=C4OC3=C2)O,NSC50650,0,,,,
C1COCCN1CC(=O)N2CCOCC2,NSC51936,0,,,,
CC1=CC(=NC(=N1)C)NC(=O)C2=CC=CC=C2,NSC23248,0,,,,
C1=CC(=CC=C1N)N=C(C(=NC2=CC=C(C=C2)N)N)N,NSC175743,0,,,,
C1=NC(=C(C(=N1)Cl)N)NCCO,NSC55459,0,,,,
C1CCN(C1)CC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)Cl,NSC339589,0,,,,
COC1=C(C=C2C(=C1)C34CCN5C3CC6C(C4N2)C(OCC=C6C5)CC(=O)O)OC,NSC121865,0,,,,
C1=CC=C(C(=C1)NC(=O)NC2=CC=C(C=C2)SCC(=O)O)F,NSC142277,0,,,,
C1CN2CCN(C1)C2C3=CC=NC=C3,NSC82339,0,,,,
COC1=CC2=C(C(=C1)OC)C(=O)C=C(O2)C3=CN=CC=C3,NSC51349,0,,,,
CC1=C(C=C(C=C1)S(=O)(=O)N(C)C)[N+](=O)[O-],NSC37003,0,,,,
C1=CC(=C(C=C1Cl)Cl)OC2=CNC(=S)NC2=O,NSC73753,0,,,,
C1=CC=C(C=C1)NC2=C(C=C(C=C2)S(=O)(=O)N)[N+](=O)[O-],NSC15358,0,,,,
OCC(O1)C(O)C(O)C1N2C(N=CN=C3N)=C3C(C(N)=O)=C2,NSC143648,0,,,,
C/C(C)=C\CC1C(C)(C2C(OC)C(OC(C=CC=CC=CC=CC(O)=O)=O)CCC23CO3)O1,NSC58368,0,,,,
CC(=CCC1=C2C(=C(C3=C1OC(C=C3)(C)C)OC)C(=C(C(=O)O2)C4=CC=C(C=C4)O)O)C,NSC307981,1,,,,
CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,NSC129536,0,,,,
CC1=NC=C(N1CCOC(=O)N)[N+](=O)[O-],NSC329676,0,,,,
C1=CC=C2C(=C1)C=C(N2)C=C[N+](=O)[O-],NSC150982,1,,,,
CC1=C(C(=C(N=C1C(=O)OC)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,NSC45384,0,,,,
C1=CC=C(C=C1)CC2(C(=O)NC(=O)N2)C3=CN=CC=C3,NSC479,0,,,,
C1=CSC(=C1)C(=O)C2=CN=C(C=C2)N,NSC343344,0,,,,
C1=CC=C(C=C1)C2=C(N=CN2)C3=CC=CC=C3,NSC59776,0,,,,
C1CCC(=NNC2=NC3=CC=CC=C3C=C2)CC1,NSC118723,1,,,,
C1=CC=C(C(=C1)C=CC2=CC=NC3=CC=CC=C23)Cl,NSC15784,0,,,,
C1CC(OC=C1)COC(=O)C2CCC=CO2,NSC38983,1,,,,
CC1C2C=C(C3C2(C=C1C)C(=C)C(=O)OC3)C(=O)O,NSC145150,0,,,,
CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC4=C(C=C3)OC(CC4)(C)C)O,NSC5157,0,,,,
C1=CC(=CC=C1C2=NNN=N2)C3=NNN=N3,NSC133356,0,,,,
CN1C2=NC(=CN=C2C(=N1)NC(=O)C(F)(F)F)C3=CC=C(C=C3)Cl,NSC163823,0,,,,
COC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)C4=CC=CC=C4,NSC33410,0,,,,
CC(=NNC(=O)N)C1=CC(=C(C=C1)Cl)N2C=CC=C2,NSC338564,0,,,,
C1=CC=C(C(=C1)NC2=CC=CC=N2)O,NSC50751,0,,,,
COC1=CC(=NC(=C1)C2=CC=CC=N2)C=NO,NSC114341,0,,,,
CC1(C(CC1C(=O)O)CC(=O)O)C,NSC2802,0,,,,
COC1C(C(=O)C2C(O1)COC(O2)C3=CC=CC=C3)NC(=O)C4=CC=CC=C4,NSC99925,0,,,,
CN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3,NSC14396,0,,,,
COC1=CC(=CC(=C1OC)OC)C2C3=CC(=C(C=C3CC4(C2(C(=O)OC4)O)O)OC)OC,NSC50132,0,,,,
CC1=C(C(=C(C=C1)CC#N)C2=C(C=CC(=C2C)C)CC#N)C,NSC135412,0,,,,
C1CCN2C(C1)CCOP2(=O)N(CCCl)CCCl,NSC68116,0,,,,
C1=C(C2=NC=NC(=S)N2N1)C(=O)O,NSC173103,0,,,,
CC(=NC1C(OC(C1O)OC)CO)C,NSC67546,0,,,,
CCCCSC1=NC(=CC(=O)N1)C(=O)O,NSC42014,0,,,,
COC(=O)C1=C2C(=NC3=C(N2)C(=O)C=C(C3=CO)O)C(=O)C=C1,NSC106995,0,,,,
CN1CCN(C2CC3=CC=CC=C3SC4=C2C=C(SC)C=C4)CC1,NSC281816,1,,,,
CN1C2=C(C(=O)N(C1=O)C)NC(=N2)CNC3=CC=C(C=C3)C(=O)O,NSC81750,0,,,,
CC(C1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)C3=CC(=C(C=C3)Cl)Cl,NSC201863,0,,,,
CC1=NC(=NC2=CC=CC=C12)C(=O)N,NSC13213,0,,,,
CCCCC1=C(NC(=S)NC1=O)C,NSC163104,0,,,,
C1OC(C(C(O1)C(CO)O)O)C(CO)O,NSC1751,0,,,,
CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=O)C(=C4C3=C(C(=CC(C(C(C(C(C(C(C1O)C)O)C(=O)OC)O)C)O)(C)O)C)OCO4)C)OC(=O)C)C)C,NSC19990,0,,,,
C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)[N+](=O)[O-])C(=O)O,NSC408860,0,,,,
C1=NC2=NNC(=C2C(=O)N1)C#N,NSC370387,0,,,,
CC1=NN(C(=O)C1N=NC2=CC=C(C=C2)S(=O)(=O)N)C3=CC=CC=C3,NSC114414,0,,,,
CC1CC(=C2C(COC2=O)C)OC1,NSC134784,0,,,,
COC1=C(C=CC(=C1)C(=O)C(=O)C2=CC(=C(C=C2)O)OC)O,NSC16722,0,,,,
CCC1(C(=O)NC(=S)NC1=O)CC=CC,NSC125727,0,,,,
CC1CCC2C(C1)NCCN2,NSC28011,0,,,,
CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,NSC8519,0,,,,
CC(=O)NC1=NC(=CC=C1)NC(=O)C,NSC20559,0,,,,
CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,NSC369397,0,,,,
CCC(CC)(C(=O)N)SCC=C,NSC37883,0,,,,
C1CC=CC(C1)C2=NC(=NC(=N2)N)N,NSC4426,0,,,,
CCN(CC)CCNC(=O)C1=CC=C(C=C1)NCN2C(=O)C(NC2=O)(C3=CC=CC=C3)C4=CC=CC=C4,NSC371178,0,,,,
CC1=CC=CC=C1C(=O)NC2=C(C=CC(=C2)Cl)Cl,NSC7532,0,,,,
C1=CC=C(C=C1)C2N=C(NC(=N2)NC3=CC=CC=C3)N,NSC3076,0,,,,
C1C[N+]2(CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75)[O-],NSC24951,0,,,,
CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)[N+](=O)[O-],NSC3323,0,,,,
C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)O,NSC400770,0,,,,
C1=CC=C(C=C1)C(=O)C(=CC2=CC=C(C=C2)C#N)C#N,NSC637359,0,,,,
C1=CC2=CC(=C3C=CC=NC3=C2N=C1)[N+](=O)[O-],NSC4263,0,,,,
CN1CCC2=C3C1CC4=CC(=C(C=C4C3=C5C(=C2OC)OCO5)OC)O,NSC785179,0,,,,
CC1=NN(C2=C1C(C(=C(O2)N)C#N)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,NSC298892,0,,,,
CC1C=C(C(=O)C2(C1CC3C4(C2C(=O)C(=C(C4CC(O3)O)C)OC)C)C)OC,NSC139168,0,,,,
CC1C(=O)CC2C(CCCC2(C1(CCC3=COC=C3)O)C)(C)C,NSC332876,0,,,,
CC(C)N1C=NC2=C1NC=NC2=S,NSC62318,0,,,,
CCOC(=O)NC1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2,NSC31703,0,,,,
CN1C=NC(=C1S(=O)(=O)OC2=CC=CC3=CC=CC=C32)[N+](=O)[O-],NSC38090,0,,,,
CC1C(OC(=O)CC(CC(CC(CCC(C(CC(=O)CC(C(C(CC(C=CC=CC=CC=CCCC=CC=CC(C1O)(C)O)OC2C(C(C(C(O2)C)O)N)O)O)C(=O)O)O)O)O)O)O)O)C,NSC150817,0,,,,
CN1CCC2(C(C1)CCCO2)O,NSC15133,0,,,,
CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O,NSC292222,0,,,,
C1=CC=C(C=C1)C(=O)NC2=CC=CC3=CC=CC=C32,NSC8090,0,,,,
CC(OC1C(O)CNC1CC2=CC=C(OC)C=C2)=O,NSC147340,0,,,,
C1=CC(=CC(=C1)OC(=O)N)OC(=O)N,NSC234764,0,,,,
C1CCC2(C(=C(C(=O)N2)C#N)C1)O,NSC341902,0,,,,
CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)OC)O,NSC65689,0,,,,
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CCC4CCCC4)(C)O)C)C)O)(C)O,NSC63946,0,,,,
C1CCN(CC1)NC(=O)NN2CCCCC2,NSC343230,0,,,,
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)O,NSC172946,0,,,,
CCOC(=O)NC1=CC2=C(C=C1)N=C(S2)SC3=CC=C(C=C3)Cl,NSC275971,0,,,,
C12C(C3C(C(C1O3)OC2=O)Br)C(=O)O,NSC6137,0,,,,
CC1=C(C=C(C=C1)NC(=O)N2CCN(CC2)C)NC(=O)N3CCN(CC3)C,NSC36818,0,,,,
COC1=CC(=CC=C1)OCC(CN2CCN(CC2)C3=CC=CC=C3)O,NSC91378,0,,,,
CC1=CC(=C(C=C1)C)N2CCN(CC2)C3=C(C=NC=C3)N,NSC147866,0,,,,
CC1CCOC(=O)C=CC=CC(=O)OC2CC3C4(C2(C5(CC(C(=CC5O3)C)O)COC(=O)C1O)C)CO4,NSC291312,0,,,,
C1(C2=NN(C3=CC=CC=C3)N(C4=CC=CC=C4)N2)=CC=CC=C1,NSC5053,0,,,,
CC(C1C=CC=CC(=O)OC2CC3C4(C2(C5(CCC6(C(C5O3)O6)C)COC(=O)C7C(O7)(C(CO1)O)C)C)CO4)O,NSC269760,0,,,,
CC(C(=O)NC1C2C(C(CC(=C2C(=O)OC1(C)C(Cl)Cl)O)O)O)N,NSC325014,0,,,,
CC(N)C(NC(C(O)C(N)C=O)CO)=O,NSC278619,0,,,,
C1=CC=C(C=C1)NC2=CC3=CC=CC=C3C=C2C(=O)O,NSC40275,0,,,,
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)O)C)O)(C)O)C)C)O)C,NSC209870,0,,,,
CN1CCC2=CC3=C(C4=C2C1CC5=CC(=C(C=C54)OC)O)OCO3,NSC785178,0,,,,
CC1=C(C=NC=C1)C(=O)N,NSC30041,0,,,,
CC1(CCCC2(C1=CC(=O)C=C2OCCO)C)C,NSC157940,0,,,,
CCOC(=O)C(=O)C1C2=CC=CC=C2NC1=O,NSC646976,0,,,,
C1=C(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,NSC93047,0,,,,
C1=CC=C(C=C1)NCCSC2=NC3=CC=CC=C3S2,NSC117908,0,,,,
C1C2=NC3=CC=CC=C3N2C(=O)CS1,NSC122280,0,,,,
CC(=O)OCCN1C2=C(C=NC=C2)SC3=CC=CC=C31,NSC168221,0,,,,
C1=CC=C(C(=C1)C=CC(=O)C2=CC=C(C=C2)O)Cl,NSC13151,0,,,,
CC1=C(CC2=C(C=CC(=C2C1)OC(=O)C)OC(=O)C)C,NSC180964,0,,,,
C1=CC=C2C(=C1)NC(=N2)C3=CC=NC=C3,NSC62609,0,,,,
C1=CC=C(C(=C1)C(=O)N)NC(=O)C2=CC=CC=C2Cl,NSC164464,0,,,,
CN1C2=C(N=C1N3CCOCC3)N(C(=O)N(C2=O)C)C,NSC21709,0,,,,
CC1CC12C(C3(C4CC(=O)C(C5C4(C3=C(C2=O)C(C5OC(=O)C)O)C)(C)C)O)OC(=O)C,NSC270914,0,,,,
CC(=C(C1=CC=C(C=C1)Cl)C2=C(N=CN=C2N)N)C,NSC157522,0,,,,
CCCCN1C(=C(CC1=O)C(=O)OCC)C,NSC57318,0,,,,
CC(C)(C)C(=O)C=CC1=CC=C(C=C1)OC2=CC=CC=C2,NSC643029,0,,,,
CC(C)C(C(C)O)(C(=O)OCC1=CCN2C1C(CC2)O)O,NSC89937,0,,,,
CC1=C(C(=NC(=N1)N)NC2=CC=C(C=C2)C#N)Br,NSC43271,0,,,,
CC1=CC2CC(C(=C2C(=O)CC(CCC=CCC(NC(=O)C=CC=C1)C3=CC=CC=C3)O)O)OC,NSC343256,0,,,,
C1=CC=C(C=C1)NC(=O)OC2=CC=CNC2=O,NSC277806,0,,,,
CN1C2=NC(=NC(=C2C=N1)NC3=CC(=CC=C3)Cl)NC4=CC(=CC=C4)Cl,NSC11668,0,,,,
CC1=CC=C(C=C1)C2C=CC(=CN2CC3=CC=CC=C3)C#N,NSC351674,0,,,,
C1=CC=C(C(=C1)CC2=C(C=C(C=C2)O)O)Cl,NSC11149,0,,,,
CCC1=CN=C(C=C1)CCN2C(=O)C3=CC=CC=C3C2=O,NSC22801,0,,,,
CN(CCC#N)C1=CC=C(C=C1)C=C(C#N)C2=CC(=CC=C2)C(F)(F)F,NSC338519,0,,,,
C1=CC=C2C(=C1)C3=CC=CC=C3[N+](=N2)[O-],NSC79582,0,,,,
COC1=CC=C(C=C1)OCC(CN2CCN(CC2)C3=CC=C(C=C3)Cl)O,NSC89602,0,,,,
COC1=C(OC)C=C(CC2=NCCC3=CC(OC)=C(OC)C=C32)C=C1,NSC35550,0,,,,
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CN3,NSC66020,0,,,,
COC1=CC=CC=C1NN=NC2=CC=CC=C2OC,NSC125605,0,,,,
CCCN1C=NC2=C1NC(=NC2=S)N,NSC40669,0,,,,
CCSC1=NC(=CC(=O)N1)O,NSC82769,0,,,,
C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)C(=O)NC3=CC=C(C=C3)N,NSC55152,0,,,,
CN1CCN(CC1)C2=NC(=C(C(=N2)Cl)Br)N,NSC623109,0,,,,
CC1(C=CC2=C3C(=C(C(=C2O1)CCC(=O)O)OC)C=CC(O3)(C)C)C,NSC83436,0,,,,
C1=CN=C(N=C1)SC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],NSC302584,0,,,,
CC1=CC(=S)NC(=S)N1,NSC42028,0,,,,
C1CN(CCN1CCO)C2=C(N3C=CC=CC3=N2)[N+](=O)[O-],NSC294150,0,,,,
CCOC(=O)C1=C2C(=C3C=CC(=C(C3=C1)OC)OC)NC=C(C2=O)C#N,NSC289359,0,,,,
CN1CCC2=CC(=C(C3=C2C1CC4=C3C=C(C=C4)O)O)OC,NSC785167,0,,,,
C1=CC(=CC=C1N=NC2=C(N=C(NC2=O)N)N)S(=O)(=O)N,NSC82560,0,,,,
C1=CC=C(C=C1)C2=C(OC(=O)C3=CC=CC=C32)C4=CC=CC=C4,NSC55862,0,,,,
CCOC(=O)C1=NN(C2=C1C(=O)N(C(=O)N2)C)C,NSC73295,0,,,,
CC=C(C)C(=O)OC1CCN2C1C(=CC2)COC(=O)C(C(C)OC)(C(C)(C)O)O,NSC30625,0,,,,
C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)O)O)O)O)O,NSC76988,0,,,,
CC1=CC(=NO1)NC(=O)NC2=CC=CC3=CC=CC=C32,NSC203837,0,,,,
CC1=CC2=C(C=C1C)NC3=C(N2)C(=O)C(O3)C4=CC(=CC=C4)O,NSC372499,0,,,,
CC1=C(OC2=NC=C(Br)C=N2)C=CC(NC(NC(C3=CC=CC=C3NC(C(N)C)=O)=O)=O)=C1,NSC654260,0,,,,
CC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)NC2=CC(=CC=C2)F,NSC216183,1,,,,
C1=CC(=CC(=C1)Cl)N2C(=O)C3=C(NC2=O)N(N=C3)C4=CC=C(C=C4)Cl,NSC292140,0,,,,
CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O,NSC70931,0,,,,
C1=CC(=CC=C1C(=O)N)OC2=CC=C(C=C2)C(=O)N,NSC39047,0,,,,
C1=CC(=CC=C1NC(=S)N=C(N)N)Cl,NSC403374,0,,,,
CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,NSC6821,0,,,,
CC1=C(OC2=C1C(=O)NCCC2)[N+](=O)[O-],NSC290307,0,,,,
C1=CC(=CC=C1C=CC2=CC=NC=C2)[N+](=O)[O-],NSC204920,0,,,,
CC1=C(C=NNCC1=O)C2=CC=CC=C2,NSC66241,0,,,,
CCC1(CCC2=C(C1=O)C=C(C3=CC=CC=C23)OC)C(=O)OC,NSC28080,0,,,,
C1=CC(=C(C=C1OC2=CC(=C(C=C2)N)[N+](=O)[O-])[N+](=O)[O-])N,NSC133351,0,,,,
CC(=O)CC(=O)NC1=CC2=CC=CC=C2C=C1,NSC165883,0,,,,
C1CC(=O)N(C1C(=O)O)C(=O)OCC2=CC=CC=C2,NSC156957,0,,,,
CC1CCCC(N1C)C=CC2C3CCCCC3CC4C2C(OC4=O)C,NSC23969,0,,,,
CN(C)C(=O)OCC1COC2=CC=CC=C2O1,NSC9341,0,,,,
COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)N)OC)OC,NSC9170,0,,,,
